anio_hecho;mes_hecho;dia_hecho;hora_hecho;minuto_hecho;fecha_hecho;edad;feminicidio;grupo_feminicidio;modalidad;estado_civil;grupo_armado;grupo_caracterizacion;medio_transporte;nivel_academico;ocupacion;sexo;comuna_hecho;codigo_barrio_hecho;codigo_comuna_hecho;barrio_hecho
2019;2;16;17;50;16/2/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Motocicleta;NA;Técnico;Masculino;La Candelaria;1011;10;Calle Nueva
2019;2;17;16;30;17/2/2019;56;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Obrero;Masculino;La América;1206;12;Santa Lucía
2019;2;17;20;30;17/2/2019;30;No aplica;No aplica;Arma de fuego;Unión marital de hecho;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;Caminata;NA;Oficial construcción;Masculino;San Javier;1313;13;El Corazón
2019;2;18;17;30;18/2/2019;35;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Santa Cruz;0208;02;Villa Niza
2019;2;19;15;30;19/2/2019;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Oficios varios;Masculino;Belén;1610;16;El Rincón
2019;2;19;15;40;19/2/2019;26;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Desempleado;Masculino;Aranjuez;Inst_10;04;Jardín Botánico
2019;2;20;11;52;20/2/2019;67;No aplica;No aplica;Arma de fuego;Casado;NA;En proceso de categorización;Caminata;Bachillerato;Desempleado;Masculino;La Candelaria;1003;10;Jesús Nazareno
2019;2;20;15;47;20/2/2019;23;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Vendedor;Masculino;La América;1210;12;Barrio Cristóbal
2019;2;21;13;30;21/2/2019;37;No aplica;No aplica;Ahorcamiento o estrangulamiento;NA;NA;En proceso de categorización;NA;NA;Habitante de la calle;Masculino;El Poblado;1401;14;Barrio Colombia
2019;2;21;15;37;21/2/2019;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Altavista;7005;70;Altavista Sector Central
2019;2;21;19;0;21/2/2019;33;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Obrero;Masculino;La América;1209;12;Santa Mónica
2019;2;21;19;0;21/2/2019;29;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Oficios varios;Masculino;La América;1209;12;Santa Mónica
2019;2;22;23;0;22/2/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Desempleado;Masculino;Robledo;0708;07;Altamira
2019;2;22;23;30;22/2/2019;28;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Conductor;Masculino;Altavista;7007;70;San Jose del Manzanillo
2019;2;24;22;0;24/2/2019;51;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;Analfabeta;Vendedor;Masculino;San Cristóbal;6014;60;La Loma
2019;2;24;23;50;24/2/2019;71;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;Primaria;Vendedor;Masculino;Buenos Aires;0901;09;Juan Pablo II
2019;2;25;0;0;25/2/2019;26;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Automóvil;NA;Conductor;Masculino;Belén;1610;16;El Rincón
2019;2;26;0;0;26/2/2019;58;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Taxi;Bachillerato;Taxista;Masculino;Laureles Estadio;1103;11;Naranjal
2019;2;26;0;0;26/2/2019;24;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;Primaria;Obrero;Masculino;Altavista;7007;70;San Jose del Manzanillo
2019;2;26;3;0;26/2/2019;27;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Comerciante;Masculino;Buenos Aires;0903;09;Bomboná No.2
2019;3;2;6;20;2/3/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;Doce de Octubre;0607;06;Kennedy
2019;3;5;20;40;5/3/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Estudiante;Masculino;La América;1209;12;Santa Mónica
2019;3;5;21;0;5/3/2019;35;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;San Javier;1301;13;El Pesebre
2019;3;6;8;56;6/3/2019;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;Primaria;Mecánico automotriz;Masculino;La América;1207;12;El Danubio
2019;3;6;16;25;6/3/2019;16;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Estilista o peluquero;Masculino;Altavista;7006;70;La Esperanza A.V.
2019;3;6;19;58;6/3/2019;23;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Motocicleta;Bachillerato;Barbero;Masculino;La América;1201;12;Ferrini
2019;3;6;19;58;6/3/2019;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Motocicleta;NA;Desempleado;Masculino;La América;1201;12;Ferrini
2019;3;7;3;10;7/3/2019;25;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;NA;Reciclador;Masculino;Belén;1602;16;Rosales
2019;3;7;21;52;7/3/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;NA;Masculino;San Javier;1314;13;Las Independencias
2019;3;8;0;0;8/3/2019;26;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Alistador o lavador de carros;Masculino;Robledo;0713;07;Aures No.1
2019;3;8;7;58;8/3/2019;38;Pareja;Si;Ahorcamiento o estrangulamiento;Unión marital de hecho;NA;Violencia de género;NA;Bachillerato;Ama de casa;Femenino;Doce de Octubre;0601;06;Santander
2019;3;9;23;0;9/3/2019;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;Guayabal;1511;15;La Colina
2019;3;9;23;20;9/3/2019;50;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Comerciante;Masculino;Laureles Estadio;1111;11;Lorena
2019;3;10;2;23;10/3/2019;21;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Estudiante;Masculino;Guayabal;1509;15;Cristo Rey
2019;3;11;13;10;11/3/2019;34;No aplica;No aplica;Contundente;NA;NA;En proceso de categorización;NA;NA;Habitante de la calle;Masculino;Guayabal;1509;15;Cristo Rey
2019;3;11;20;17;11/3/2019;25;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Carpintero o ebanista o tapicero;Masculino;Altavista;7007;70;San Jose del Manzanillo
2019;3;11;21;37;11/3/2019;22;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;San Javier;1319;13;El Socorro
2019;3;13;22;21;13/3/2019;26;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;San Cristóbal;AE1;60;Área de expansión Pajarito
2019;3;14;16;37;14/3/2019;21;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;Belén;1616;16;Las Violetas
2019;3;15;0;0;15/3/2019;68;No aplica;No aplica;Ahorcamiento o estrangulamiento;NA;NA;En proceso de categorización;Taxi;NA;Taxista;Masculino;La América;1208;12;Campo Alegre
2019;3;15;3;45;15/3/2019;19;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Desempleado;Masculino;Robledo;0720;07;Santa Margarita
2019;3;15;17;19;15/3/2019;32;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Taxi;NA;NA;Masculino;El Poblado;1411;14;Los Balsos No.1
2019;3;16;1;12;16/3/2019;20;No aplica;No aplica;Arma de fuego;NA;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;Caminata;NA;Vigilante empresa de seguridad;Masculino;Robledo;0713;07;Aures No.1
2019;3;16;17;34;16/3/2019;19;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Bodeguero;Masculino;San Cristóbal;AE1;60;Área de expansión Pajarito
2019;3;16;17;34;16/3/2019;26;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;San Cristóbal;AE1;60;Área de expansión Pajarito
2019;3;16;23;13;16/3/2019;28;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Desempleado;Masculino;Aranjuez;Inst_11;04;Universidad de Antioquia
2019;3;18;1;50;18/3/2019;31;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Convivencia;Caminata;Primaria;Oficios varios;Masculino;Robledo;0722;07;Olaya Herrera
2019;3;18;6;6;18/3/2019;23;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;San Cristóbal;6011;60;El Picacho
2019;3;20;21;22;20/3/2019;17;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;La América;1204;12;La América
2019;3;22;18;20;22/3/2019;29;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Desempleado;Masculino;Robledo;0713;07;Aures No.1
2019;3;22;20;57;22/3/2019;15;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;Primaria;Oficial construcción;Masculino;Altavista;7007;70;San Jose del Manzanillo
2019;3;23;3;0;23/3/2019;18;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Bachillerato;Barbero;Masculino;Belén;1616;16;Las Violetas
2019;3;23;5;45;23/3/2019;30;Circunstancias y contexto;Si;Cortopunzante;Unión marital de hecho;NA;En proceso de categorización;Caminata;NA;Reciclador;Femenino;Aranjuez;Inst_11;04;Universidad de Antioquia
2019;3;23;12;35;23/3/2019;46;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;La América;1206;12;Santa Lucía
2019;3;23;19;5;23/3/2019;36;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Aranjuez;0411;04;Las Esmeraldas
2019;3;23;19;5;23/3/2019;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Alistador o lavador de carros;Masculino;Aranjuez;0411;04;Las Esmeraldas
2019;3;24;21;52;24/3/2019;34;Pareja;Si;Cortopunzante;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;Bachillerato;Ama de casa;Femenino;Popular;0103;01;Popular
2019;3;25;2;13;25/3/2019;18;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;Primaria;Estudiante;Masculino;San Javier;1301;13;El Pesebre
2019;3;25;2;13;25/3/2019;20;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;NA;Oficial construcción;Masculino;San Javier;1301;13;El Pesebre
2019;3;25;7;32;25/3/2019;19;No aplica;No aplica;Asfixia mecánica;NA;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;Aranjuez;0402;04;San Isidro
2019;3;25;8;4;25/3/2019;81;No aplica;No aplica;Cortopunzante;Divorciado;NA;En proceso de categorización;NA;NA;Pensionado o jubilado;Masculino;Aranjuez;0401;04;Berlin
2019;3;25;14;5;25/3/2019;17;No aplica;No aplica;Cortopunzante;Soltero;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Desempleado;Masculino;Robledo;0724;07;Monteclaro
2019;3;25;20;40;25/3/2019;27;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Villa Hermosa;0807;08;Los Mangos
2019;3;26;1;5;26/3/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;Guayabal;1511;15;La Colina
2019;3;27;18;29;27/3/2019;43;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;La América;1205;12;La Floresta
2019;3;27;18;29;27/3/2019;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Mensajero;Masculino;La América;1205;12;La Floresta
2019;3;28;16;1;28/3/2019;23;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Caminata;Primaria;Obrero;Masculino;Altavista;7004;70;San Pablo A.V.
2019;3;29;8;40;29/3/2019;27;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Bachillerato;Desempleado;Masculino;San Cristóbal;6014;60;La Loma
2019;3;29;10;40;29/3/2019;41;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Caminata;NA;Comerciante;Masculino;Belén;1605;16;San Bernardo
2019;3;29;21;40;29/3/2019;23;No aplica;No aplica;Contundente;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Obrero;Masculino;San Javier;1315;13;Nuevos Conquistadores
2019;3;30;23;23;30/3/2019;26;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;NA;Masculino;Altavista;7001;70;Buga Patio Bonito
2019;3;31;12;32;31/3/2019;33;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;Conductor;Masculino;Castilla;0509;05;Girardot
2019;3;31;15;48;31/3/2019;39;No aplica;No aplica;Arma de fuego;NA;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Castilla;0509;05;Girardot
2019;3;31;18;20;31/3/2019;28;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Vendedor ambulante;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;1;2;45;1/4/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Oficial construcción;Masculino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2019;4;1;5;26;1/4/2019;51;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Vigilante empresa de seguridad;Masculino;San Javier;1319;13;El Socorro
2019;4;1;13;45;1/4/2019;78;No aplica;No aplica;Contundente;Casado;NA;En proceso de categorización;NA;Primaria;NA;Masculino;Laureles Estadio;1117;11;Florida Nueva
2019;4;1;17;50;1/4/2019;19;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;Desempleado;Masculino;San Cristóbal;6014;60;La Loma
2019;4;2;17;13;2/4/2019;34;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Motocicleta;NA;Oficial construcción;Masculino;Doce de Octubre;0607;06;Kennedy
2019;4;3;15;48;3/4/2019;28;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Vendedor ambulante;Masculino;La América;1207;12;El Danubio
2019;4;3;20;48;3/4/2019;44;Familiar;Si;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Femenino;Aranjuez;0402;04;San Isidro
2019;4;4;1;42;4/4/2019;22;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;Desempleado;Masculino;Aranjuez;0409;04;Manrique Central No.1
2019;4;4;15;20;4/4/2019;61;No aplica;No aplica;Cortopunzante;Soltero;NA;En proceso de categorización;Caminata;Primaria;Oficios varios;Masculino;La Candelaria;1016;10;Boston
2019;4;4;17;7;4/4/2019;39;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;Caminata;NA;Desempleado;Masculino;La Candelaria;1019;10;La Candelaria
2019;4;5;0;34;5/4/2019;21;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Bachillerato;Desempleado;Masculino;Belén;1605;16;San Bernardo
2019;4;5;0;34;5/4/2019;23;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;NA;Independiente;Masculino;Belén;1605;16;San Bernardo
2019;4;5;14;0;5/4/2019;39;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Independiente;Masculino;Aranjuez;0408;04;San Pedro
2019;4;5;23;0;5/4/2019;19;No aplica;No aplica;Asfixia mecánica;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Estudiante;Masculino;La América;1206;12;Santa Lucía
2019;4;6;12;37;6/4/2019;17;No aplica;No aplica;Arma de fuego;Soltero;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;Automóvil;Bachillerato;Estudiante;Masculino;San Javier;1312;13;Betania
2019;4;6;12;40;6/4/2019;15;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;NA;Bachillerato;Estudiante;Masculino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2019;4;6;15;25;6/4/2019;29;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Barbero;Masculino;San Javier;1309;13;San Javier No.1
2019;4;6;23;0;6/4/2019;16;Pareja;Si;Ahorcamiento o estrangulamiento;NA;NA;Violencia de género;NA;Alfabeta;Ninguna;Femenino;Villa Hermosa;0803;08;San Miguel
2019;4;7;5;20;7/4/2019;19;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;NA;Lustra calzado o embolador;Masculino;San Cristóbal;6016;60;Travesias
2019;4;7;10;5;7/4/2019;53;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;Primaria;Sastre o confeccionista o modista;Masculino;Popular;0103;01;Popular
2019;4;8;1;10;8/4/2019;23;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Primaria;Desempleado;Masculino;Villa Hermosa;0801;08;Villa Hermosa
2019;4;8;6;14;8/4/2019;24;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;NA;Desempleado;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;8;20;58;8/4/2019;19;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Desempleado;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;9;5;0;9/4/2019;40;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;NA;Comerciante;Masculino;Villa Hermosa;0819;08;Villa Lilliam
2019;4;10;0;0;10/4/2019;19;No aplica;No aplica;Cortopunzante;Soltero;NA;En proceso de categorización;Caminata;Primaria;Oficios varios;Masculino;Doce de Octubre;0604;06;Pedregal
2019;4;10;5;45;10/4/2019;24;Pareja;Si;Cortopunzante;Unión marital de hecho;NA;Violencia de género;Caminata;Primaria;Ama de casa;Femenino;Popular;0111;01;La Avanzada
2019;4;11;1;11;11/4/2019;18;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Oficios varios;Masculino;Manrique;0301;03;La Salle
2019;4;11;13;35;11/4/2019;50;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Bicicleta;Alfabeta;Vigilante empresa de seguridad;Masculino;San Cristóbal;6014;60;La Loma
2019;4;11;13;57;11/4/2019;33;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Motocicleta;Bachillerato;Comerciante;Masculino;San Javier;1306;13;La Pradera
2019;4;11;17;57;11/4/2019;57;No aplica;No aplica;Arma de fuego;NA;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;NA;NA;Mensajero;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;11;17;57;11/4/2019;40;No aplica;No aplica;Contundente;Unión marital de hecho;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;NA;Primaria;Vendedor ambulante;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;12;17;20;12/4/2019;62;No aplica;No aplica;Ahorcamiento o estrangulamiento;Divorciado;NA;Grupos Delincuenciales Organizados;Caminata;Universitario;Pensionado o jubilado;Masculino;Laureles Estadio;1108;11;Laureles
2019;4;12;19;7;12/4/2019;48;No aplica;No aplica;Arma de fuego;Casado;Grupo delincuencial organizado;Grupos Delincuenciales Organizados;Caminata;Primaria;Oficial construcción;Masculino;La Candelaria;1005;10;Estación Villa
2019;4;12;20;0;12/4/2019;62;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Desempleado;Masculino;San Cristóbal;6014;60;La Loma
2019;4;12;20;39;12/4/2019;25;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficios varios;Masculino;San Javier;1304;13;Los Alcázares
2019;4;12;23;0;12/4/2019;27;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;San Cristóbal;6011;60;El Picacho
2019;4;13;17;38;13/4/2019;54;No aplica;No aplica;Cortopunzante;Soltero;NA;En proceso de categorización;NA;Primaria;Reciclador;Masculino;San Cristóbal;6014;60;La Loma
2019;4;13;19;42;13/4/2019;23;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;NA;Bachillerato;Estudiante;Masculino;Altavista;7003;70;El Corazon el Morro
2019;4;13;22;54;13/4/2019;30;No aplica;No aplica;Cortopunzante;NA;NA;En proceso de categorización;NA;NA;Comerciante;Masculino;Laureles Estadio;1111;11;Lorena
2019;4;14;8;0;14/4/2019;18;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Vendedor ambulante;Masculino;Santa Elena;9002;90;Media Luna
2019;4;14;8;0;14/4/2019;13;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Estudiante;Masculino;Santa Elena;9002;90;Media Luna
